LSOA11CD,medianAge
E01019133,53.0
E01019134,54.0
E01019135,44.0
E01019136,43.0
E01019137,51.0
E01019138,45.0
E01019139,40.0
E01019140,36.0
E01019141,39.5
E01019142,34.0
E01019143,38.0
E01019144,53.0
E01019145,46.0
E01019146,49.0
E01019147,36.0
E01019148,51.0
E01019149,49.0
E01019150,43.0
E01019151,47.0
E01019152,48.0
E01019153,54.0
E01019154,58.0
E01019155,63.0
E01019156,42.0
E01019157,38.5
E01019158,35.0
E01019159,37.0
E01019160,42.0
E01019161,40.0
E01019162,47.0
E01019163,49.0
E01019164,32.0
E01019165,43.0
E01019166,47.0
E01019167,42.0
E01019168,48.5
E01019169,48.0
E01019170,40.0
E01019171,35.0
E01019172,38.0
E01019173,39.0
E01019174,37.0
E01019175,39.0
E01019176,49.0
E01019177,37.0
E01019178,50.0
E01019179,51.0
E01019180,56.0
E01019182,41.0
E01019184,42.0
E01019185,50.0
E01019186,43.0
E01019187,48.0
E01019188,40.0
E01019189,41.0
E01019190,56.0
E01019191,53.0
E01019192,51.0
E01019193,32.0
E01019194,36.0
E01019195,49.0
E01019196,45.0
E01019197,35.0
E01019198,39.0
E01019199,38.5
E01019200,54.0
E01019201,52.0
E01019202,46.0
E01019203,51.0
E01019204,39.0
E01019205,40.0
E01019206,38.0
E01019207,37.0
E01019208,37.0
E01019209,40.0
E01019210,38.0
E01019211,37.0
E01019212,47.0
E01019213,41.0
E01019214,44.0
E01019215,42.0
E01019216,36.0
E01019217,39.0
E01019218,37.0
E01019219,53.0
E01019220,42.0
E01019221,39.0
E01019222,38.0
E01019223,52.0
E01019224,54.0
E01019225,52.0
E01019226,49.0
E01019227,49.0
E01019228,51.0
E01019229,52.0
E01019230,46.0
E01019231,44.0
E01019232,43.5
E01019233,52.0
E01019234,42.0
E01019235,43.0
E01019236,33.0
E01019237,39.0
E01019238,50.0
E01019239,49.0
E01019240,44.0
E01019241,48.0
E01019242,49.0
E01019243,52.0
E01019244,51.0
E01019245,36.0
E01019246,45.0
E01019247,44.0
E01019248,35.0
E01019249,57.0
E01019250,50.0
E01019251,49.0
E01019252,50.0
E01019253,49.0
E01019254,51.0
E01019255,52.0
E01019256,50.0
E01019257,51.0
E01019258,52.0
E01019259,51.0
E01019260,41.0
E01019261,48.0
E01019262,48.0
E01019263,38.0
E01019264,40.0
E01019265,52.0
E01019266,47.0
E01019267,44.0
E01019268,55.0
E01019269,40.0
E01019270,45.0
E01019271,44.0
E01019272,38.0
E01019273,47.0
E01019274,50.0
E01019275,48.0
E01019276,56.0
E01019277,40.0
E01019278,47.0
E01019279,56.0
E01019280,54.0
E01019281,49.0
E01019282,43.0
E01019283,53.0
E01019284,47.0
E01019285,38.0
E01019286,49.0
E01019287,51.0
E01019288,42.0
E01019289,44.0
E01019290,44.0
E01019291,38.0
E01019292,50.0
E01019293,56.5
E01019294,37.0
E01019295,31.0
E01019296,48.0
E01019297,49.0
E01019298,51.0
E01019299,45.0
E01019300,50.0
E01019301,34.0
E01019302,37.0
E01019303,49.0
E01019304,57.0
E01019305,53.0
E01019306,54.0
E01019307,50.0
E01019308,52.0
E01019309,52.0
E01019310,55.0
E01019311,54.0
E01019312,53.0
E01019313,55.0
E01019314,54.0
E01019315,52.0
E01019316,49.0
E01019317,55.5
E01019318,50.0
E01019319,48.0
E01019320,51.0
E01019321,51.0
E01019322,50.0
E01019323,53.5
E01019324,54.0
E01019325,52.0
E01019326,50.0
E01019327,40.0
E01019328,53.0
E01019329,53.0
E01019330,49.0
E01019331,46.0
E01019332,49.0
E01019333,41.0
E01019334,49.0
E01019335,41.0
E01019336,41.0
E01019337,50.0
E01019338,54.0
E01019339,53.0
E01019340,54.0
E01019341,62.0
E01019342,57.0
E01019343,59.0
E01019344,54.0
E01019345,55.0
E01019346,52.0
E01019347,48.0
E01019348,51.0
E01019349,56.0
E01019350,56.0
E01019351,53.0
E01019352,52.0
E01019353,57.0
E01019354,63.0
E01019355,66.0
E01019356,57.0
E01019357,52.0
E01019358,50.0
E01019359,39.0
E01019360,48.0
E01019361,50.0
E01019362,53.0
E01019363,46.0
E01019364,39.0
E01019365,49.0
E01019366,51.0
E01019367,45.5
E01019368,45.0
E01019369,55.0
E01019370,46.0
E01019371,40.0
E01019372,60.0
E01019373,51.0
E01019374,43.0
E01019375,55.0
E01019376,50.0
E01019377,55.0
E01019378,49.0
E01019379,54.0
E01019380,52.0
E01019381,54.0
E01019382,45.0
E01019383,57.0
E01019384,51.0
E01019385,50.0
E01019386,56.0
E01019387,54.0
E01019388,50.0
E01019389,41.0
E01019390,49.0
E01019391,50.0
E01019392,48.0
E01019393,58.0
E01019394,52.0
E01019395,57.0
E01019396,51.0
E01019397,48.0
E01019398,43.0
E01019399,48.0
E01019400,35.0
E01019401,46.0
E01019402,40.0
E01019403,43.0
E01019404,46.0
E01019405,58.0
E01019406,54.0
E01019407,48.0
E01019408,43.0
E01019409,51.0
E01019410,46.0
E01019411,46.0
E01019412,42.0
E01019413,39.0
E01019414,54.0
E01019415,47.0
E01019416,52.0
E01019417,43.0
E01019418,41.0
E01019419,50.0
E01019420,46.0
E01019421,43.0
E01019422,50.0
E01019423,53.0
E01019424,53.0
E01019425,48.0
E01019426,49.0
E01019427,47.0
E01019428,50.0
E01019429,51.0
E01019430,49.0
E01019431,42.0
E01019432,47.0
E01019433,41.0
E01019434,45.0
E01019435,38.0
E01019436,42.0
E01019437,43.0
E01019438,39.0
E01019439,42.0
E01019440,47.0
E01019441,37.0
E01019442,49.0
E01019443,48.0
E01019444,35.0
E01019445,41.0
E01019446,50.0
E01019447,54.0
E01019448,44.0
E01019449,47.0
E01019450,43.0
E01019451,40.0
E01019452,40.0
E01019453,34.0
E01019454,56.0
E01019455,48.0
E01019456,40.0
E01019457,48.0
E01019458,39.0
E01019459,43.0
E01019460,46.0
E01019461,52.0
E01019462,58.0
E01019463,36.0
E01019464,45.0
E01019465,51.0
E01019467,51.0
E01019468,44.0
E01019469,32.0
E01019470,40.0
E01019471,36.0
E01019472,45.0
E01019473,52.0
E01019474,49.0
E01019475,47.0
E01019476,58.0
E01019477,52.0
E01019478,49.0
E01019479,49.0
E01019480,51.0
E01019481,41.0
E01019482,51.0
E01019483,37.0
E01019484,46.0
E01019485,46.0
E01019486,51.0
E01019487,44.0
E01019488,34.0
E01019489,55.0
E01019490,48.0
E01019491,43.0
E01019492,44.0
E01019493,50.0
E01019494,45.0
E01019495,50.0
E01019496,40.0
E01019497,45.0
E01019498,32.0
E01019499,41.0
E01019500,43.0
E01019501,51.0
E01019502,51.0
E01019503,46.0
E01019504,49.0
E01019505,40.0
E01019506,41.0
E01019507,39.0
E01019508,41.5
E01019509,36.0
E01019510,46.0
E01019511,36.0
E01019512,37.0
E01019513,40.0
E01019514,40.0
E01019515,38.0
E01019516,43.0
E01019517,45.0
E01019518,46.0
E01019519,42.0
E01019520,39.0
E01019521,44.0
E01019522,37.0
E01019523,45.0
E01019524,52.0
E01019525,48.0
E01019526,43.0
E01019527,37.0
E01019528,52.0
E01019529,44.0
E01019530,37.0
E01019531,36.0
E01019532,48.0
E01019533,49.0
E01019534,58.0
E01019535,53.0
E01019536,39.0
E01019537,48.0
E01019538,40.0
E01019539,51.0
E01019540,49.0
E01019541,42.0
E01019542,41.0
E01019543,42.0
E01019544,47.0
E01019545,52.0
E01019546,53.0
E01019547,40.0
E01019548,43.0
E01019549,40.0
E01019550,42.0
E01019551,56.0
E01019552,39.0
E01019553,37.0
E01019554,37.0
E01019555,47.0
E01019556,38.0
E01019557,47.5
E01019558,52.0
E01019559,53.0
E01019560,46.0
E01019561,44.0
E01019562,48.0
E01019563,32.0
E01019564,48.0
E01019565,42.0
E01019566,36.0
E01019567,41.0
E01019568,35.0
E01019569,42.0
E01019570,52.0
E01019571,38.0
E01019572,39.0
E01019573,45.0
E01019574,49.0
E01019575,33.0
E01019576,48.0
E01019577,50.0
E01019578,39.0
E01019579,36.0
E01019580,38.0
E01019581,42.0
E01019582,44.0
E01019583,47.0
E01019585,39.0
E01019586,51.0
E01019587,50.5
E01019588,58.0
E01019589,53.0
E01019590,55.0
E01019591,46.0
E01019592,55.0
E01019593,54.0
E01019594,43.0
E01019595,53.0
E01019596,49.0
E01019597,41.0
E01019598,38.0
E01019599,58.0
E01019600,54.0
E01019601,55.0
E01019602,54.0
E01019603,51.0
E01019604,54.0
E01019605,52.0
E01019606,55.0
E01019607,53.0
E01019608,48.0
E01019609,52.0
E01019610,55.5
E01019611,53.0
E01019612,43.0
E01019613,53.0
E01019614,53.0
E01019615,53.0
E01019616,55.0
E01019617,54.0
E01019618,55.0
E01019619,53.0
E01019620,53.0
E01019621,45.0
E01019622,49.0
E01019623,47.0
E01019624,51.0
E01019625,40.0
E01019626,54.0
E01019627,53.0
E01019628,49.0
E01019629,51.0
E01019630,50.0
E01019631,51.0
E01019632,55.0
E01019633,48.0
E01019634,51.0
E01019635,54.0
E01019636,48.0
E01019638,50.0
E01019639,36.0
E01019640,42.0
E01019641,52.0
E01019642,52.0
E01019643,51.0
E01019644,43.0
E01019645,39.0
E01019646,34.0
E01019647,36.0
E01019648,40.0
E01019649,37.0
E01019650,40.0
E01019651,43.0
E01019652,41.0
E01019653,53.0
E01019654,48.0
E01019655,39.0
E01019656,51.0
E01019657,38.0
E01019658,36.5
E01019659,37.0
E01019660,44.0
E01019661,39.0
E01019662,37.0
E01019663,38.0
E01019664,35.0
E01019665,49.0
E01019666,35.0
E01019667,36.0
E01019668,48.0
E01019669,51.0
E01019670,47.0
E01019671,52.0
E01019672,42.0
E01019673,51.0
E01019674,49.0
E01019675,35.0
E01019676,41.0
E01019677,48.0
E01019678,40.0
E01019679,36.0
E01019680,39.0
E01019681,53.0
E01019682,37.0
E01019683,47.0
E01019684,48.0
E01019685,50.0
E01019686,50.0
E01019687,43.0
E01019688,39.0
E01019689,44.0
E01019690,36.0
E01019691,43.0
E01019692,37.0
E01019693,35.0
E01019694,53.0
E01019695,45.0
E01019696,52.0
E01019697,45.0
E01019698,45.0
E01019699,41.0
E01019700,45.0
E01019701,49.0
E01019702,54.0
E01019703,47.0
E01019704,54.0
E01019705,38.0
E01019706,46.0
E01019707,47.0
E01019708,43.0
E01019709,36.0
E01019710,44.0
E01019711,47.0
E01019712,49.0
E01019713,51.0
E01019714,45.0
E01019715,39.0
E01019716,48.0
E01019717,38.0
E01019718,45.0
E01019719,40.0
E01019720,52.0
E01019721,50.0
E01019722,48.0
E01019723,58.0
E01019724,40.5
E01019725,46.0
E01019726,41.0
E01019727,52.0
E01019728,37.0
E01019729,31.0
E01019730,40.0
E01019731,43.0
E01019732,42.0
E01019733,45.0
E01019734,51.0
E01019735,51.0
E01019736,53.0
E01019737,57.0
E01019738,39.0
E01019739,43.0
E01019740,45.0
E01019741,47.0
E01019742,46.0
E01019743,40.5
E01019744,46.0
E01019745,41.0
E01019746,46.0
E01019747,51.0
E01019748,40.0
E01019749,52.0
E01019750,50.0
E01019751,43.0
E01019752,38.0
E01019753,46.0
E01019754,53.0
E01019755,52.0
E01019756,45.0
E01019757,46.0
E01019758,47.0
E01019759,38.0
E01019760,42.0
E01019761,30.0
E01019762,54.0
E01019763,43.0
E01019764,50.0
E01019765,46.0
E01019766,51.0
E01019767,50.0
E01019768,43.0
E01019769,54.0
E01019770,53.0
E01019771,55.0
E01019772,52.0
E01019773,46.0
E01019774,59.0
E01019775,38.0
E01019776,53.0
E01019777,39.0
E01019778,56.0
E01019779,56.0
E01019780,43.0
E01019781,50.0
E01019782,48.0
E01019783,46.0
E01019784,47.0
E01019785,53.0
E01019786,43.0
E01019787,49.0
E01019788,53.0
E01019790,49.0
E01019791,43.0
E01019792,45.0
E01019793,55.0
E01019794,61.0
E01019795,43.0
E01019796,41.0
E01019797,38.5
E01019798,48.0
E01019799,35.0
E01019800,43.0
E01019801,44.0
E01019802,51.0
E01019803,42.0
E01019804,46.0
E01019805,46.0
E01019806,46.0
E01019807,37.0
E01019808,36.0
E01019809,52.0
E01019810,44.0
E01019811,50.0
E01019812,45.0
E01019813,42.0
E01019814,50.0
E01019815,38.0
E01019816,52.0
E01019817,40.0
E01019818,42.0
E01019819,49.0
E01019820,50.0
E01019821,53.0
E01019822,47.0
E01019823,46.0
E01019824,43.0
E01019825,49.0
E01019826,42.0
E01019827,51.0
E01019828,64.0
E01019829,51.0
E01019830,51.0
E01019831,47.0
E01019832,52.0
E01019833,50.0
E01019834,40.0
E01019835,35.0
E01019837,39.0
E01019838,42.0
E01019839,41.0
E01019840,44.0
E01019841,48.0
E01019842,37.0
E01019843,53.0
E01019844,48.0
E01019845,43.0
E01019846,44.0
E01019847,48.0
E01019848,34.5
E01019850,48.0
E01019851,45.0
E01019852,40.0
E01019853,46.0
E01019854,46.0
E01019855,49.0
E01019856,41.0
E01019857,38.0
E01019858,37.0
E01019859,49.0
E01019860,48.0
E01019861,44.0
E01019862,46.0
E01019863,38.0
E01019864,39.0
E01019865,42.0
E01019866,48.0
E01019867,50.0
E01019868,44.0
E01019869,33.0
E01019870,50.0
E01019871,47.0
E01019872,47.0
E01019873,34.0
E01019874,46.0
E01019875,41.0
E01019876,43.0
E01019877,42.0
E01019878,46.0
E01019879,45.0
E01019880,48.0
E01019881,36.0
E01019882,49.0
E01019883,34.0
E01019885,41.0
E01019886,46.0
E01019887,44.0
E01019888,55.0
E01019889,50.0
E01019890,54.0
E01019891,48.0
E01019892,32.0
E01019893,34.0
E01019894,68.0
E01019895,61.0
E01019896,66.0
E01019897,45.0
E01019898,52.0
E01019899,52.0
E01019900,63.0
E01019901,55.0
E01019902,53.0
E01019903,50.0
E01019904,49.0
E01019905,51.0
E01019906,46.0
E01019907,54.0
E01019908,38.0
E01019909,55.0
E01019910,49.0
E01019911,63.0
E01019912,58.0
E01019913,70.0
E01019914,46.0
E01019915,60.0
E01019916,36.0
E01019917,43.0
E01019918,50.0
E01019919,40.0
E01019920,44.0
E01019921,46.0
E01019922,46.0
E01019923,46.0
E01019924,42.0
E01019925,44.0
E01019927,43.0
E01019928,46.0
E01019929,46.0
E01019930,52.0
E01019931,54.0
E01019932,48.0
E01019933,51.0
E01019934,56.0
E01019935,57.0
E01019936,55.0
E01019937,54.0
E01019938,53.0
E01019939,53.0
E01019940,56.0
E01019942,46.0
E01019943,49.0
E01019944,45.0
E01019945,51.0
E01019946,67.0
E01019947,58.0
E01019948,61.0
E01019949,61.0
E01019950,60.0
E01019951,61.0
E01019952,57.0
E01019953,60.0
E01019954,47.0
E01019955,55.0
E01019956,61.0
E01019957,70.0
E01019958,60.0
E01019959,52.0
E01019960,50.0
E01019961,56.0
E01019962,51.0
E01019963,49.0
E01019964,26.0
E01019965,47.0
E01019966,57.0
E01019967,56.0
E01019968,49.0
E01019969,44.0
E01019970,45.0
E01019971,35.0
E01019972,37.0
E01019973,46.5
E01019974,45.0
E01019975,34.0
E01019976,47.0
E01019977,43.0
E01019980,32.0
E01019981,39.0
E01019982,35.0
E01019983,45.0
E01019984,39.0
E01019985,36.0
E01019986,39.0
E01019987,29.0
E01019988,41.0
E01019989,35.0
E01019990,33.5
E01019991,34.0
E01019992,41.0
E01019993,43.0
E01019994,29.0
E01019995,24.0
E01019996,30.0
E01019997,24.0
E01019998,40.0
E01019999,38.0
E01020000,38.0
E01020001,49.0
E01020002,36.0
E01020003,46.0
E01020004,40.0
E01020005,38.0
E01020006,32.0
E01020007,22.0
E01020008,24.0
E01020009,34.0
E01020010,36.0
E01020011,49.0
E01020012,38.0
E01020013,35.0
E01020014,38.0
E01020015,38.5
E01020016,29.0
E01020017,25.0
E01020018,29.0
E01020019,22.0
E01020020,22.0
E01020021,23.0
E01020022,23.0
E01020023,41.0
E01020024,46.0
E01020025,35.0
E01020026,46.0
E01020027,43.5
E01020029,36.0
E01020030,36.0
E01020031,36.0
E01020032,37.0
E01020033,43.0
E01020035,34.0
E01020036,44.0
E01020037,38.0
E01020038,35.0
E01020039,39.0
E01020040,43.0
E01020041,37.0
E01020042,48.0
E01020043,44.0
E01020044,50.5
E01020045,49.0
E01020046,50.0
E01020047,54.0
E01020048,38.0
E01020049,55.0
E01020050,55.0
E01020051,60.0
E01020052,44.0
E01020053,41.0
E01020054,38.0
E01020055,46.0
E01020056,42.0
E01020057,38.0
E01020058,47.0
E01020059,48.0
E01020060,48.0
E01020061,46.0
E01020062,49.0
E01020063,47.0
E01020064,42.0
E01020065,30.0
E01020066,40.0
E01020067,36.0
E01020068,52.0
E01020069,51.5
E01020070,53.0
E01020071,49.0
E01020072,52.0
E01020073,52.0
E01020074,50.0
E01020075,47.0
E01020076,49.0
E01020077,49.0
E01020078,41.0
E01020079,43.0
E01020080,41.0
E01020081,46.0
E01020082,50.0
E01020083,45.0
E01020084,48.0
E01020085,40.0
E01020086,40.0
E01020087,56.0
E01020088,51.0
E01020089,44.0
E01020090,52.0
E01020091,51.0
E01020092,57.0
E01020093,48.0
E01020094,43.0
E01020095,39.0
E01020096,42.5
E01020097,53.0
E01020098,54.0
E01020099,57.0
E01020100,54.0
E01020101,52.0
E01020102,43.0
E01020103,34.0
E01020104,32.0
E01020105,41.0
E01020106,60.0
E01020107,59.0
E01020108,49.0
E01020109,48.0
E01020110,31.0
E01020111,46.0
E01020112,45.0
E01020113,47.0
E01020114,48.0
E01020115,50.0
E01020116,47.0
E01020117,54.0
E01020118,40.0
E01020119,57.0
E01020120,48.0
E01020121,48.0
E01020122,46.5
E01020123,49.0
E01020124,54.0
E01020125,57.0
E01020126,57.0
E01020127,49.0
E01020128,49.0
E01020129,46.0
E01020130,38.0
E01020131,49.0
E01020132,48.0
E01020133,46.0
E01020134,42.0
E01020135,49.0
E01020136,47.0
E01020137,46.0
E01020138,53.0
E01020139,42.0
E01020140,51.0
E01020141,33.0
E01020142,46.0
E01020143,50.0
E01020144,42.0
E01020145,46.0
E01020146,45.0
E01020147,56.0
E01020148,54.0
E01020149,47.0
E01020150,53.0
E01020151,63.0
E01020152,60.0
E01020153,60.0
E01020154,34.0
E01020155,41.0
E01020156,53.0
E01020157,52.0
E01020158,50.0
E01020159,49.0
E01020160,47.0
E01020161,47.0
E01020162,43.0
E01020163,45.0
E01020164,48.0
E01020165,41.0
E01020166,48.0
E01020167,39.0
E01020168,52.0
E01020169,46.0
E01020170,54.0
E01020171,58.0
E01020172,54.0
E01020173,60.0
E01020174,57.0
E01020175,59.5
E01020176,54.0
E01020177,51.0
E01020178,57.0
E01020179,57.0
E01020180,49.0
E01020181,52.0
E01020182,42.0
E01020183,52.0
E01020184,52.0
E01020185,54.0
E01020186,63.0
E01020187,44.0
E01020188,55.0
E01020189,52.0
E01020190,50.0
E01020191,40.0
E01020192,57.0
E01020193,50.0
E01020194,48.0
E01020195,47.0
E01020196,49.0
E01020197,55.0
E01020198,46.0
E01020199,46.0
E01020200,59.0
E01020201,63.0
E01020202,53.0
E01020203,59.0
E01020204,39.0
E01020205,58.0
E01020206,48.0
E01020207,34.0
E01020208,43.0
E01020209,42.0
E01020210,55.0
E01020211,37.0
E01020212,39.0
E01020213,50.0
E01020214,50.0
E01020215,55.0
E01020216,37.0
E01020217,45.0
E01020218,38.5
E01020219,41.0
E01020220,40.0
E01020221,48.0
E01020222,46.0
E01020223,49.0
E01020224,37.0
E01020225,38.0
E01020226,54.0
E01020227,50.0
E01020228,58.0
E01020229,51.0
E01020230,51.0
E01020231,52.0
E01020232,41.0
E01020233,62.0
E01020234,45.0
E01020235,55.0
E01020236,55.0
E01020237,49.0
E01020238,52.0
E01020239,56.0
E01020240,42.0
E01020241,47.0
E01020242,40.0
E01020243,48.0
E01020244,50.0
E01020245,52.0
E01020246,47.0
E01020247,48.0
E01020248,54.0
E01020249,56.0
E01020250,52.0
E01020251,48.0
E01020252,40.0
E01020253,43.0
E01020254,41.0
E01020255,51.0
E01020256,42.5
E01020257,49.0
E01020258,51.0
E01020259,55.0
E01020260,60.0
E01020261,56.0
E01020262,56.0
E01020263,59.0
E01020264,53.0
E01020265,50.0
E01020266,52.0
E01020267,54.0
E01020268,57.0
E01020269,57.0
E01020270,47.0
E01020271,46.0
E01020272,37.0
E01020273,51.0
E01020274,52.0
E01020275,56.0
E01020276,52.5
E01020277,41.0
E01020278,50.0
E01020279,38.0
E01020280,43.5
E01020281,48.0
E01020282,50.0
E01020283,47.0
E01020284,40.0
E01020285,36.0
E01020286,52.0
E01020287,55.0
E01020288,51.0
E01020289,57.0
E01020290,56.0
E01020291,50.0
E01020292,53.0
E01020293,50.0
E01020294,48.0
E01020295,55.0
E01020296,56.0
E01020297,50.0
E01020298,57.0
E01020299,60.0
E01020300,58.0
E01020301,53.0
E01020302,55.0
E01020303,57.0
E01020304,45.0
E01020305,48.0
E01020306,46.0
E01020307,43.0
E01020308,53.0
E01020309,53.0
E01020310,58.0
E01020311,54.0
E01020312,60.0
E01020313,49.0
E01020314,54.0
E01020315,53.0
E01020316,55.0
E01020317,58.0
E01020318,55.0
E01020319,53.0
E01020320,55.0
E01020321,49.0
E01020322,44.0
E01020323,48.0
E01020324,59.0
E01020325,51.0
E01020326,48.0
E01020327,48.0
E01020328,38.0
E01020329,54.0
E01020330,49.0
E01020331,55.0
E01020332,49.0
E01020333,52.0
E01020334,47.0
E01020335,58.0
E01020336,61.0
E01020337,37.0
E01020338,44.0
E01020339,53.0
E01020340,52.0
E01020341,57.5
E01020342,46.0
E01020343,55.0
E01020344,36.0
E01020345,58.0
E01020346,41.0
E01020347,39.0
E01020348,38.0
E01020349,70.0
E01020350,67.0
E01020351,48.5
E01020352,43.0
E01020353,44.0
E01020354,50.0
E01020355,64.0
E01020356,64.0
E01020357,49.0
E01020358,58.0
E01020359,46.0
E01020360,39.0
E01020361,38.0
E01020362,58.0
E01020363,45.0
E01020364,49.0
E01020365,57.0
E01020366,53.5
E01020367,55.0
E01020368,47.0
E01020369,54.0
E01020370,48.0
E01020371,62.0
E01020372,54.0
E01020373,40.0
E01020374,55.0
E01020375,54.0
E01020376,52.0
E01020377,49.0
E01020378,44.0
E01020379,49.0
E01020380,50.0
E01020381,52.0
E01020382,46.0
E01020383,51.0
E01020384,38.0
E01020385,45.0
E01020386,49.0
E01020387,55.0
E01020388,45.0
E01020389,50.0
E01020390,66.0
E01020391,62.0
E01020392,59.0
E01020393,32.0
E01020394,58.5
E01020395,68.0
E01020396,52.0
E01020397,51.0
E01020398,52.0
E01020399,45.0
E01020400,56.0
E01020401,62.0
E01020402,54.0
E01020403,56.0
E01020404,60.0
E01020405,56.0
E01020406,64.0
E01020407,53.5
E01020408,54.0
E01020409,53.0
E01020410,49.0
E01020411,51.0
E01020412,39.0
E01020413,49.0
E01020414,46.0
E01020415,51.0
E01020416,37.0
E01020417,49.0
E01020418,60.0
E01020419,48.0
E01020420,47.0
E01020421,52.0
E01020422,63.0
E01020423,59.0
E01020424,57.0
E01020425,64.0
E01020426,56.0
E01020427,41.0
E01020428,53.0
E01020429,40.0
E01020430,55.0
E01020431,45.0
E01020432,53.0
E01020433,53.0
E01020434,58.0
E01020435,49.0
E01020436,40.0
E01020437,45.0
E01020438,50.0
E01020439,44.0
E01020440,57.0
E01020441,54.0
E01020442,55.0
E01020443,41.0
E01020444,50.0
E01020445,41.0
E01020446,58.0
E01020447,56.0
E01020448,54.0
E01020449,58.0
E01020450,47.0
E01020452,37.0
E01020453,53.0
E01020454,50.0
E01020455,36.0
E01020456,42.0
E01020457,60.0
E01020458,51.0
E01020459,46.0
E01020460,53.0
E01020462,56.0
E01020463,52.0
E01020464,53.0
E01020465,52.0
E01020466,56.0
E01020467,55.0
E01020468,58.0
E01020469,42.0
E01020470,54.0
E01020471,35.0
E01020472,48.0
E01020473,47.0
E01020474,55.0
E01020475,43.0
E01020476,55.0
E01020477,47.0
E01020478,54.0
E01020479,62.0
E01020480,64.0
E01020481,59.0
E01020482,48.0
E01020483,47.0
E01020484,52.0
E01020485,55.0
E01020486,54.0
E01020487,46.0
E01020488,50.0
E01020489,48.0
E01020490,52.0
E01020491,46.0
E01020492,51.0
E01020493,30.0
E01020494,52.0
E01020495,57.0
E01020496,58.0
E01020497,55.0
E01020498,56.0
E01020499,45.0
E01020500,54.0
E01020501,56.0
E01020502,49.0
E01020503,55.0
E01020504,64.0
E01020505,54.0
E01020506,59.0
E01020507,61.0
E01020508,56.0
E01020509,53.0
E01020510,49.0
E01020511,60.0
E01020512,56.0
E01020513,49.0
E01020514,45.5
E01020515,46.0
E01020516,53.0
E01020517,61.0
E01020518,46.0
E01020519,47.0
E01020520,50.0
E01020523,48.0
E01020524,50.0
E01020525,52.0
E01020526,50.0
E01020527,39.0
E01020528,45.0
E01020529,53.0
E01020530,56.0
E01020531,56.0
E01020532,62.0
E01020533,55.0
E01020534,50.0
E01020535,57.0
E01020536,50.0
E01020537,52.0
E01020538,51.0
E01020539,52.0
E01020540,51.0
E01020541,54.0
E01020542,59.0
E01020543,40.0
E01020544,59.0
E01020546,27.0
E01020547,46.0
E01020549,54.0
E01020550,56.0
E01020551,40.0
E01020552,36.0
E01020553,43.0
E01020554,47.0
E01020555,44.0
E01020556,54.0
E01020557,65.0
E01020558,59.0
E01020559,65.0
E01020560,56.0
E01020561,47.0
E01020562,49.0
E01020563,38.0
E01020564,37.0
E01020565,50.0
E01020566,53.0
E01020569,39.0
E01020570,53.0
E01020571,41.0
E01020572,41.0
E01020573,51.0
E01020574,46.0
E01020575,38.0
E01020576,55.0
E01020577,44.0
E01020578,51.0
E01020579,53.0
E01020580,53.0
E01020581,56.0
E01020582,46.0
E01020583,52.0
E01020584,48.0
E01020585,43.0
E01020586,50.0
E01020587,46.0
E01020588,52.0
E01020589,49.0
E01020590,47.0
E01020591,48.0
E01020592,31.0
E01020593,41.0
E01020594,44.0
E01020595,52.0
E01020596,40.0
E01020597,52.0
E01020598,50.0
E01020599,43.0
E01020600,53.0
E01020601,47.5
